volgnummer,filename,side,main_document,reason,series_first,released_path,original_path,folder,exif_orientation,exif_name,rotation_applied,width,height,archief,fonds,signatuur,jaar,maand,dag,extra_info,inverted,grayscale
1126,1126o.jpg,recto,1,recto,,images/pages-recto/1126o.png,images/archive-original/1290-1300 I/1126o.jpg,1290-1300 I,1,native,0,2024,1436,ARA Brussel,Kerkelijk fonds,5578,1298,03,25,,0,0
1127,1127m.jpg,verso,0,verso,,images/pages-verso/1127m.png,images/archive-original/1290-1300 I/1127m.jpg,1290-1300 I,1,native,0,2024,1436,ARA Brussel,Kerkelijk fonds,5886,1298,12,21,,0,0
1127,1127o.jpg,recto,1,recto,,images/pages-recto/1127o.png,images/archive-original/1290-1300 I/1127o.jpg,1290-1300 I,1,native,0,2024,1436,ARA Brussel,Kerkelijk fonds,5886,1298,12,21,,0,0
1128,1128m.jpg,verso,0,verso,,images/pages-verso/1128m.png,images/archive-original/1290-1300 I/1128m.jpg,1290-1300 I,1,native,0,2024,1436,ARA Brussel,Kerkelijk fonds,19851,1299,03,22,,0,0
1128,1128o.jpg,recto,1,recto,,images/pages-recto/1128o.png,images/archive-original/1290-1300 I/1128o.jpg,1290-1300 I,1,native,0,2024,1436,ARA Brussel,Kerkelijk fonds,19851,1299,03,22,,0,0
1129,1129m.jpg,verso,0,verso,,images/pages-verso/1129m.png,images/archive-original/1290-1300 I/1129m.jpg,1290-1300 I,1,native,0,2024,1436,ARA Brussel,Charters van Vlaanderen II,48,1299,03,27,,0,0
1129,1129o.jpg,recto,1,recto,,images/pages-recto/1129o.png,images/archive-original/1290-1300 I/1129o.jpg,1290-1300 I,1,native,0,2024,1436,ARA Brussel,Charters van Vlaanderen II,48,1299,03,27,,0,0
1130,1130m.jpg,verso,0,verso,,images/pages-verso/1130m.png,images/archive-original/1290-1300 I/1130m.jpg,1290-1300 I,1,native,0,2024,1436,ARA Brussel,Kerkelijk fonds,5578,1299,10,25,,0,0
1130,1130o.jpg,recto,1,recto,,images/pages-recto/1130o.png,images/archive-original/1290-1300 I/1130o.jpg,1290-1300 I,1,native,0,2024,1436,ARA Brussel,Kerkelijk fonds,5578,1299,10,25,,0,0
1131,1131m.jpg,verso,0,verso,,images/pages-verso/1131m.png,images/archive-original/1290-1300 I/1131m.jpg,1290-1300 I,1,native,0,2024,1436,ARA Brussel,Kerkelijk fonds,7015,1299,04,xx,,0,0
1131,1131o.jpg,recto,1,recto,,images/pages-recto/1131o.png,images/archive-original/1290-1300 I/1131o.jpg,1290-1300 I,1,native,0,2024,1436,ARA Brussel,Kerkelijk fonds,7015,1299,04,xx,,0,0
1132,1132m.jpg,verso,0,verso,,images/pages-verso/1132m.png,images/archive-original/1290-1300 I/1132m.jpg,1290-1300 I,1,native,0,2024,1436,Stadsarchief Mechelen,Leliëndaal,,1300,04,03,,0,0
1132,1132o.jpg,recto,1,recto,,images/pages-recto/1132o.png,images/archive-original/1290-1300 I/1132o.jpg,1290-1300 I,1,native,0,2024,1436,Stadsarchief Mechelen,Leliëndaal,,1300,04,03,,0,0
1133,1133m.jpg,verso,0,verso,,images/pages-verso/1133m.png,images/archive-original/1290-1300 I/1133m.jpg,1290-1300 I,1,native,0,2024,1436,Sint-Rombouts Mechelen,,,1298,10,08,,0,0
1133,1133o.jpg,recto,1,recto,,images/pages-recto/1133o.png,images/archive-original/1290-1300 I/1133o.jpg,1290-1300 I,1,native,0,2024,1436,Sint-Rombouts Mechelen,,,1298,10,08,,0,0
1134,1134m.jpg,verso,0,verso,,images/pages-verso/1134m.png,images/archive-original/1290-1300 I/1134m.jpg,1290-1300 I,1,native,0,2024,1436,Sint-Rombouts Mechelen,,,1294,06,10,,0,0
1134,1134o.jpg,recto,1,recto,,images/pages-recto/1134o.png,images/archive-original/1290-1300 I/1134o.jpg,1290-1300 I,1,native,0,2024,1436,Sint-Rombouts Mechelen,,,1294,06,10,,0,0
1135,1135m.jpg,verso,0,verso,,images/pages-verso/1135m.png,images/archive-original/1290-1300 I/1135m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1290,10,17,,0,0
1135,1135o.jpg,recto,1,recto,,images/pages-recto/1135o.png,images/archive-original/1290-1300 I/1135o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1290,10,17,,0,0
1136,1136m.jpg,verso,0,verso,,images/pages-verso/1136m.png,images/archive-original/1290-1300 I/1136m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1291,01,17,,0,0
1136,1136o.jpg,recto,1,recto,,images/pages-recto/1136o.png,images/archive-original/1290-1300 I/1136o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1291,01,17,,0,0
1137,1137m.jpg,verso,0,verso,,images/pages-verso/1137m.png,images/archive-original/1290-1300 I/1137m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1291,06,22,,0,0
1137,1137o.jpg,recto,1,recto,,images/pages-recto/1137o.png,images/archive-original/1290-1300 I/1137o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1291,06,22,,0,0
1138,1138m.jpg,verso,0,verso,,images/pages-verso/1138m.png,images/archive-original/1290-1300 I/1138m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1292,01,27,,0,0
1138,1138o.jpg,recto,1,recto,,images/pages-recto/1138o.png,images/archive-original/1290-1300 I/1138o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1292,01,27,,0,0
1139,1139m.jpg,verso,0,verso,,images/pages-verso/1139m.png,images/archive-original/1290-1300 I/1139m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1292,03,22,,0,0
1139,1139o.jpg,recto,1,recto,,images/pages-recto/1139o.png,images/archive-original/1290-1300 I/1139o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1292,03,22,,0,0
1140,1140m.jpg,verso,0,verso,,images/pages-verso/1140m.png,images/archive-original/1290-1300 I/1140m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1292,06,06,,0,0
1140,1140o.jpg,recto,1,recto,,images/pages-recto/1140o.png,images/archive-original/1290-1300 I/1140o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1292,06,06,,0,0
1141,1141m.jpg,verso,0,verso,,images/pages-verso/1141m.png,images/archive-original/1290-1300 I/1141m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1292,06,06,,0,0
1141,1141o.jpg,recto,1,recto,,images/pages-recto/1141o.png,images/archive-original/1290-1300 I/1141o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1292,06,06,,0,0
1142,1142m.jpg,verso,0,verso,,images/pages-verso/1142m.png,images/archive-original/1290-1300 I/1142m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1293,01,25,,0,0
1142,1142o.jpg,recto,1,recto,,images/pages-recto/1142o.png,images/archive-original/1290-1300 I/1142o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1293,01,25,,0,0
1143,1143m.jpg,verso,0,verso,,images/pages-verso/1143m.png,images/archive-original/1290-1300 I/1143m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1293,09,07,,0,0
1143,1143o.jpg,recto,1,recto,,images/pages-recto/1143o.png,images/archive-original/1290-1300 I/1143o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1293,09,07,,0,0
1144,1144m.jpg,verso,0,verso,,images/pages-verso/1144m.png,images/archive-original/1290-1300 I/1144m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1293,09,07,,0,0
1144,1144o.jpg,recto,0,neardup_of=1143o,,images/pages-recto/1144o.png,images/archive-original/1290-1300 I/1144o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1293,09,07,,0,0
1145,1145m.jpg,verso,0,verso,,images/pages-verso/1145m.png,images/archive-original/1290-1300 I/1145m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1293,11,28,,0,0
1145,1145o.jpg,recto,1,recto,,images/pages-recto/1145o.png,images/archive-original/1290-1300 I/1145o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1293,11,28,,0,0
1146,1146m.jpg,verso,0,verso,,images/pages-verso/1146m.png,images/archive-original/1290-1300 I/1146m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1294,02,06,,0,0
1146,1146o.jpg,recto,1,recto,,images/pages-recto/1146o.png,images/archive-original/1290-1300 I/1146o.jpg,1290-1300 I,6,90-cw,1,2024,1436,Spermalie Brugge,,,1294,02,06,,0,0
1147,1147m.jpg,verso,0,verso,,images/pages-verso/1147m.png,images/archive-original/1290-1300 I/1147m.jpg,1290-1300 I,1,native,0,1436,2024,Spermalie Brugge,,,1294,03,02,,0,0
1147,1147o.jpg,recto,1,recto,,images/pages-recto/1147o.png,images/archive-original/1290-1300 I/1147o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1294,03,02,,0,0
1148,1148m.jpg,verso,0,verso,,images/pages-verso/1148m.png,images/archive-original/1290-1300 I/1148m.jpg,1290-1300 I,6,90-cw,1,2024,1436,Spermalie Brugge,,,1294,06,22,,0,0
1148,1148o.jpg,recto,1,recto,,images/pages-recto/1148o.png,images/archive-original/1290-1300 I/1148o.jpg,1290-1300 I,6,90-cw,1,2024,1436,Spermalie Brugge,,,1294,06,22,,0,0
1149,1149m.jpg,verso,0,verso,,images/pages-verso/1149m.png,images/archive-original/1290-1300 I/1149m.jpg,1290-1300 I,6,90-cw,1,2024,1436,Spermalie Brugge,,,1294,09,26,,0,0
1149,1149o.jpg,recto,1,recto,,images/pages-recto/1149o.png,images/archive-original/1290-1300 I/1149o.jpg,1290-1300 I,6,90-cw,1,2024,1436,Spermalie Brugge,,,1294,09,26,,0,0
1150,1150m.jpg,verso,0,verso,,images/pages-verso/1150m.png,images/archive-original/1290-1300 I/1150m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1294,12,19,,0,0
1150,1150o.jpg,recto,1,recto,,images/pages-recto/1150o.png,images/archive-original/1290-1300 I/1150o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1294,12,19,,0,0
1151,1151m.jpg,verso,0,verso,,images/pages-verso/1151m.png,images/archive-original/1290-1300 I/1151m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1295,01,15,,0,0
1151,1151o.jpg,recto,1,recto,,images/pages-recto/1151o.png,images/archive-original/1290-1300 I/1151o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1295,01,15,,0,0
1152,1152m.jpg,verso,0,verso,,images/pages-verso/1152m.png,images/archive-original/1290-1300 I/1152m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1295,02,08,,0,0
1152,1152o.jpg,recto,1,recto,,images/pages-recto/1152o.png,images/archive-original/1290-1300 I/1152o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1295,02,08,,0,0
1153,1153m.jpg,verso,0,verso,,images/pages-verso/1153m.png,images/archive-original/1290-1300 I/1153m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1295,02,23,,0,0
1153,1153o.jpg,recto,1,recto,,images/pages-recto/1153o.png,images/archive-original/1290-1300 I/1153o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1295,02,23,,0,0
1154,1154m.jpg,verso,0,verso,,images/pages-verso/1154m.png,images/archive-original/1290-1300 I/1154m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1295,07,08,,0,0
1154,1154o.jpg,recto,1,recto,,images/pages-recto/1154o.png,images/archive-original/1290-1300 I/1154o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1295,07,08,,0,0
1155,1155m.jpg,verso,0,verso,,images/pages-verso/1155m.png,images/archive-original/1290-1300 I/1155m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,12xx,xx,xx,,0,0
1155,1155o.jpg,recto,1,recto,,images/pages-recto/1155o.png,images/archive-original/1290-1300 I/1155o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,12xx,xx,xx,,0,0
1156,1156m.jpg,verso,0,verso,,images/pages-verso/1156m.png,images/archive-original/1290-1300 I/1156m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1295,11,04,,0,0
1156,1156o.jpg,recto,1,recto,,images/pages-recto/1156o.png,images/archive-original/1290-1300 I/1156o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1295,11,04,,0,0
1157,1157m.jpg,verso,0,verso,,images/pages-verso/1157m.png,images/archive-original/1290-1300 I/1157m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eversam,,1295,12,02,,0,0
1157,1157o.jpg,recto,1,recto,,images/pages-recto/1157o.png,images/archive-original/1290-1300 I/1157o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eversam,,1295,12,02,,0,0
1158,1158m.jpg,verso,0,verso,,images/pages-verso/1158m.png,images/archive-original/1290-1300 I/1158m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1296,02,17,,0,0
1158,1158o.jpg,recto,1,recto,,images/pages-recto/1158o.png,images/archive-original/1290-1300 I/1158o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1296,02,17,,0,0
1159,1159m.jpg,verso,0,verso,,images/pages-verso/1159m.png,images/archive-original/1290-1300 I/1159m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1296,06,26,,0,0
1159,1159o.jpg,recto,1,recto,,images/pages-recto/1159o.png,images/archive-original/1290-1300 I/1159o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1296,06,26,,0,0
1160,1160m.jpg,verso,0,verso,,images/pages-verso/1160m.png,images/archive-original/1290-1300 I/1160m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1296,09,11,,0,0
1160,1160o.jpg,recto,1,recto,,images/pages-recto/1160o.png,images/archive-original/1290-1300 I/1160o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1296,09,11,,0,0
1161,1161m.jpg,verso,0,verso,,images/pages-verso/1161m.png,images/archive-original/1290-1300 I/1161m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1296,10,26,,0,0
1161,1161o.jpg,recto,1,recto,,images/pages-recto/1161o.png,images/archive-original/1290-1300 I/1161o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1296,10,26,,0,0
1162,1162m.jpg,verso,0,verso,,images/pages-verso/1162m.png,images/archive-original/1290-1300 I/1162m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1296,12,08,,0,0
1162,1162o.jpg,recto,1,recto,,images/pages-recto/1162o.png,images/archive-original/1290-1300 I/1162o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1296,12,08,,0,0
1163,1163m.jpg,verso,0,verso,,images/pages-verso/1163m.png,images/archive-original/1290-1300 I/1163m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1297,01,12,,0,0
1163,1163o.jpg,recto,1,recto,,images/pages-recto/1163o.png,images/archive-original/1290-1300 I/1163o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1297,01,12,,0,0
1164,1164m.jpg,verso,0,verso,,images/pages-verso/1164m.png,images/archive-original/1290-1300 I/1164m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1297,06,28,,0,0
1164,1164o.jpg,recto,1,recto,,images/pages-recto/1164o.png,images/archive-original/1290-1300 I/1164o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1297,06,28,,0,0
1165,1165m.jpg,verso,0,verso,,images/pages-verso/1165m.png,images/archive-original/1290-1300 I/1165m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1298,05,03,,0,0
1165,1165o.jpg,recto,1,recto,,images/pages-recto/1165o.png,images/archive-original/1290-1300 I/1165o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1298,05,03,,0,0
1166,1166m.jpg,verso,0,verso,,images/pages-verso/1166m.png,images/archive-original/1290-1300 I/1166m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1298,07,27,,0,0
1166,1166o.jpg,recto,1,recto,,images/pages-recto/1166o.png,images/archive-original/1290-1300 I/1166o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1298,07,27,,0,0
1167,1167m.jpg,verso,0,verso,,images/pages-verso/1167m.png,images/archive-original/1290-1300 I/1167m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1298,11,14,,0,0
1167,1167o.jpg,recto,1,recto,,images/pages-recto/1167o.png,images/archive-original/1290-1300 I/1167o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1298,11,14,,0,0
1168,1168m.jpg,verso,0,verso,,images/pages-verso/1168m.png,images/archive-original/1290-1300 I/1168m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1299,05,12,,0,0
1168,1168o.jpg,recto,1,recto,,images/pages-recto/1168o.png,images/archive-original/1290-1300 I/1168o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1299,05,12,,0,0
1169,1169m.jpg,verso,0,verso,,images/pages-verso/1169m.png,images/archive-original/1290-1300 I/1169m.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1299,05,23,,0,0
1169,1169o.jpg,recto,1,recto,,images/pages-recto/1169o.png,images/archive-original/1290-1300 I/1169o.jpg,1290-1300 I,1,native,0,2024,1436,Spermalie Brugge,,,1299,05,23,,0,0
1170,1170m.jpg,verso,0,verso,,images/pages-verso/1170m.png,images/archive-original/1290-1300 I/1170m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1299,10,09,,0,0
1170,1170o.jpg,recto,1,recto,,images/pages-recto/1170o.png,images/archive-original/1290-1300 I/1170o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1299,10,09,,0,0
1171,1171m.jpg,verso,0,verso,,images/pages-verso/1171m.png,images/archive-original/1290-1300 I/1171m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1300,02,05,,0,0
1171,1171o.jpg,recto,1,recto,,images/pages-recto/1171o.png,images/archive-original/1290-1300 I/1171o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1300,02,05,,0,0
1172,1172m.jpg,verso,0,verso,,images/pages-verso/1172m.png,images/archive-original/1290-1300 I/1172m.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1300,10,28,,0,0
1172,1172o.jpg,recto,1,recto,,images/pages-recto/1172o.png,images/archive-original/1290-1300 I/1172o.jpg,1290-1300 I,1,native,0,2024,1436,Groot Seminarie Brugge,Eekhout,,1300,10,28,,0,0
1173,1173m.jpg,verso,0,verso,,images/pages-verso/1173m.png,images/archive-original/1290-1300 I/1173m.jpg,1290-1300 I,1,native,0,2024,1436,Eversam,,,13xx,xx,xx,,0,0
1173,1173o.jpg,recto,1,recto,,images/pages-recto/1173o.png,images/archive-original/1290-1300 I/1173o.jpg,1290-1300 I,1,native,0,2024,1436,Eversam,,,13xx,xx,xx,,0,0
1174,1174m.jpg,verso,0,verso,,images/pages-verso/1174m.png,images/archive-original/1290-1300 I/1174m.jpg,1290-1300 I,,missing,0,1656,2339,Zieriksee,,,1300,05,05,,0,0
1174,1174o.jpg,recto,1,recto,,images/pages-recto/1174o.png,images/archive-original/1290-1300 I/1174o.jpg,1290-1300 I,,missing,0,1656,2339,Zieriksee,,,1300,05,05,,0,0
1175,1175m.jpg,verso,0,verso,,images/pages-verso/1175m.png,images/archive-original/1290-1300 I/1175m.jpg,1290-1300 I,,missing,0,1656,2339,Rijksarchief Limburg,Torn Maastricht,,1297,10,26,,0,0
1175,1175o.jpg,recto,1,recto,,images/pages-recto/1175o.png,images/archive-original/1290-1300 I/1175o.jpg,1290-1300 I,1,native,0,2339,1656,Rijksarchief Limburg,Torn Maastricht,,1297,10,26,,0,0
1176,1176m.jpg,verso,0,verso,,images/pages-verso/1176m.png,images/archive-original/1290-1300 I/1176m.jpg,1290-1300 I,,missing,0,1656,2339,Rijksarchief Maastricht,Predikheren,,1294,05,09,,0,0
1176,1176o.jpg,recto,1,recto,,images/pages-recto/1176o.png,images/archive-original/1290-1300 I/1176o.jpg,1290-1300 I,1,native,0,2339,1656,Rijksarchief Maastricht,Predikheren,,1294,05,09,,0,0
1177,1177m.jpg,verso,0,verso,,images/pages-verso/1177m.png,images/archive-original/1290-1300 I/1177m.jpg,1290-1300 I,,missing,0,1656,2339,Rijksarchief Maastricht,Predikheren,,1294,05,09,,0,0
1177,1177o.jpg,recto,0,neardup_of=1176o,,images/pages-recto/1177o.png,images/archive-original/1290-1300 I/1177o.jpg,1290-1300 I,1,native,0,2339,1656,Rijksarchief Maastricht,Predikheren,,1294,05,09,,0,0
1178,1178m.jpg,verso,0,verso,,images/pages-verso/1178m.png,images/archive-original/1290-1300 I/1178m.jpg,1290-1300 I,,missing,0,1656,2339,Rijksarchief Maastricht,Predikheren,,1294,04,06,,0,0
1178,1178o.jpg,recto,1,recto,,images/pages-recto/1178o.png,images/archive-original/1290-1300 I/1178o.jpg,1290-1300 I,,missing,0,1656,2339,Rijksarchief Maastricht,Predikheren,,1294,04,06,,0,0
1179,1179m.jpg,verso,0,verso,,images/pages-verso/1179m.png,images/archive-original/1290-1300 I/1179m.jpg,1290-1300 I,,missing,0,1656,2339,Rijksarchief Maastricht,Predikheren,,1294,04,06,,0,0
1179,1179o.jpg,recto,1,recto,,images/pages-recto/1179o.png,images/archive-original/1290-1300 I/1179o.jpg,1290-1300 I,,missing,0,1656,2339,Rijksarchief Maastricht,Predikheren,,1294,04,06,,0,0
1180,1180m.jpg,verso,0,verso,,images/pages-verso/1180m.png,images/archive-original/1290-1300 I/1180m.jpg,1290-1300 I,,missing,0,1656,2339,Rijksarchief Maastricht,Predikheren,,1294,04,04,,0,0
1180,1180o.jpg,recto,1,recto,,images/pages-recto/1180o.png,images/archive-original/1290-1300 I/1180o.jpg,1290-1300 I,1,native,0,2339,1656,Rijksarchief Maastricht,Predikheren,,1294,04,04,,0,0
1181,1181m.jpg,verso,0,verso,,images/pages-verso/1181m.png,images/archive-original/1290-1300 I/1181m.jpg,1290-1300 I,,missing,0,1656,2339,Rijksarchief Maastricht,Predikheren,,1294,04,04,,0,0
1181,1181o.jpg,recto,1,recto,,images/pages-recto/1181o.png,images/archive-original/1290-1300 I/1181o.jpg,1290-1300 I,1,native,0,2339,1656,Rijksarchief Maastricht,Predikheren,,1294,04,04,,0,0
1182,1182m.jpg,verso,0,verso,,images/pages-verso/1182m.png,images/archive-original/1290-1300 I/1182m.jpg,1290-1300 I,,missing,0,1656,2339,Rijksarchief Maastricht,Predikheren,,1294,03,07,,0,0
1182,1182o.jpg,recto,1,recto,,images/pages-recto/1182o.png,images/archive-original/1290-1300 I/1182o.jpg,1290-1300 I,,missing,0,1656,2339,Rijksarchief Maastricht,Predikheren,,1294,03,07,,0,0
1183,1183m.jpg,verso,0,verso,,images/pages-verso/1183m.png,images/archive-original/1290-1300 I/1183m.jpg,1290-1300 I,,missing,0,1656,2339,Schoonhoven,,,1290,06,12,,0,0
1183,1183o.jpg,recto,1,recto,,images/pages-recto/1183o.png,images/archive-original/1290-1300 I/1183o.jpg,1290-1300 I,1,native,0,2339,1656,Schoonhoven,,,1290,06,12,,0,0
1184,1184m.jpg,verso,0,verso,,images/pages-verso/1184m.png,images/archive-original/1290-1300 I/1184m.jpg,1290-1300 I,,missing,0,1656,2339,Schoonhoven,,,1290,06,12,,0,0
1184,1184o.jpg,recto,0,neardup_of=1183o,,images/pages-recto/1184o.png,images/archive-original/1290-1300 I/1184o.jpg,1290-1300 I,1,native,0,2339,1656,Schoonhoven,,,1290,06,12,,0,0
1185,1185m.jpg,verso,0,verso,,images/pages-verso/1185m.png,images/archive-original/1290-1300 I/1185m.jpg,1290-1300 I,,missing,0,1656,2339,Schoonhoven,,,1297,08,08,,0,0
1185,1185o.jpg,recto,1,recto,,images/pages-recto/1185o.png,images/archive-original/1290-1300 I/1185o.jpg,1290-1300 I,1,native,0,2339,1656,Schoonhoven,,,1297,08,08,,0,0
1186,1186m.jpg,verso,0,verso,,images/pages-verso/1186m.png,images/archive-original/1290-1300 I/1186m.jpg,1290-1300 I,,missing,0,1656,2339,Vianen,,,1286,xx,xx,,0,0
1186,1186o.jpg,recto,1,recto,,images/pages-recto/1186o.png,images/archive-original/1290-1300 I/1186o.jpg,1290-1300 I,1,native,0,2339,1656,Vianen,,,1286,xx,xx,,0,0
1187,1187m.jpg,verso,0,verso,,images/pages-verso/1187m.png,images/archive-original/1290-1300 I/1187m.jpg,1290-1300 I,,missing,0,1656,2339,Zieriksee,,,1293,09,09,,0,0
1187,1187o.jpg,recto,1,recto,,images/pages-recto/1187o.png,images/archive-original/1290-1300 I/1187o.jpg,1290-1300 I,1,native,0,2339,1656,Zieriksee,,,1293,09,09,,0,0
1188,1188m.jpg,verso,0,verso,,images/pages-verso/1188m.png,images/archive-original/1290-1300 I/1188m.jpg,1290-1300 I,,missing,0,1656,2339,Zieriksee,,,1296,05,01,,0,0
1188,1188o.jpg,recto,1,recto,,images/pages-recto/1188o.png,images/archive-original/1290-1300 I/1188o.jpg,1290-1300 I,1,native,0,2339,1656,Zieriksee,,,1296,05,01,,0,0
1189,1189m.jpg,verso,0,verso,,images/pages-verso/1189m.png,images/archive-original/1290-1300 I/1189m.jpg,1290-1300 I,,missing,0,1656,2339,Zieriksee,,,1297,01,10,,0,0
1189,1189o.jpg,recto,1,recto,,images/pages-recto/1189o.png,images/archive-original/1290-1300 I/1189o.jpg,1290-1300 I,6,90-cw,1,2339,1656,Zieriksee,,,1297,01,10,,0,0
1190,1190m.jpg,verso,0,verso,,images/pages-verso/1190m.png,images/archive-original/1290-1300 I/1190m.jpg,1290-1300 I,,missing,0,1656,2339,Zieriksee,,,1297,02,01,,0,0
1190,1190o.jpg,recto,1,recto,,images/pages-recto/1190o.png,images/archive-original/1290-1300 I/1190o.jpg,1290-1300 I,1,native,0,2339,1656,Zieriksee,,,1297,02,01,,0,0
1191,1191m.jpg,verso,0,verso,,images/pages-verso/1191m.png,images/archive-original/1290-1300 I/1191m.jpg,1290-1300 I,,missing,0,1656,2339,Zieriksee,,,1297,02,07,,0,0
1191,1191o.jpg,recto,1,recto,,images/pages-recto/1191o.png,images/archive-original/1290-1300 I/1191o.jpg,1290-1300 I,1,native,0,2339,1656,Zieriksee,,,1297,02,07,,0,0
