filename,inverted,p2,p98,span,mean,n_interior,applied
462o.png,0,61.0,251.0,190.0,164.55987876179532,1092065,1
463o.png,0,71.0,254.0,183.0,222.9042188211197,2460640,1
464o.png,0,75.0,254.0,179.0,236.1821668197964,1869874,1
465o.png,0,75.0,254.0,179.0,225.08297498245983,1656198,1
466o.png,0,68.0,254.0,186.0,227.07538624384344,2314600,1
467o.png,0,58.0,254.0,196.0,224.17917273112397,1907288,1
468o.png,0,32.0,252.0,220.0,178.70993518662,1593961,1
469o.png,0,86.0,255.0,169.0,223.75587101357317,579968,1
470o.png,0,46.0,255.0,209.0,219.63951365076352,1685620,1
471o.png,0,56.0,255.0,199.0,230.55758168149436,1676818,1
472o.png,0,40.0,255.0,215.0,225.79571706183086,1761968,1
473o.png,0,105.0,254.0,149.0,236.20107058784401,1623594,1
474o.png,0,51.0,254.0,203.0,220.0662393363148,2128720,1
475o.png,0,2.0,228.0,226.0,176.7773638472458,866490,1
476o.png,0,8.0,243.0,235.0,205.86905074061247,926733,1
477o.png,0,2.0,233.0,231.0,193.12465699961575,1993438,1
478o.png,0,59.0,254.0,195.0,202.33720514721256,2104440,1
479o.png,0,80.0,254.0,174.0,214.80716133726807,1286324,1
480o.png,0,94.0,224.0,130.0,171.42390079140907,1515272,1
481o.png,0,40.0,254.0,214.0,224.5334218311786,2339040,1
482o.png,0,46.0,253.0,207.0,189.8731903408275,2089620,1
483o.png,0,48.0,255.0,207.0,212.64696211699163,1795000,1
484o.png,0,53.0,254.0,201.0,206.31538584621606,1918653,1
485o.png,0,61.0,253.0,192.0,209.1665352580826,1034940,1
486o.png,0,73.0,253.0,180.0,211.04606481481483,475200,1
487o.png,0,66.0,254.0,188.0,216.88383200633973,1769162,1
488o.png,0,73.0,254.0,181.0,222.27593902276772,1924128,1
489o.png,0,75.0,254.0,179.0,219.204980737954,1971234,1
490o.png,0,80.0,245.0,165.0,171.18028798055286,1744215,1
491o.png,0,66.0,254.0,188.0,210.70287451813704,1812756,1
492o.png,0,73.0,254.0,181.0,215.87397254195253,2028185,1
493o.png,0,65.0,254.0,189.0,229.54384071203572,2278088,1
494o.png,0,67.0,254.0,187.0,227.8145967654761,2294248,1
495o.png,0,75.0,253.0,178.0,216.05648684807713,1687738,1
496o.png,0,69.0,254.0,185.0,224.23883999966768,1925896,1
497o.png,0,76.0,254.0,178.0,212.17762462149605,1272774,1
498o.png,0,69.0,254.0,185.0,221.4084291506936,2376657,1
499o.png,0,68.0,254.0,186.0,216.53073645429146,1071594,1
500o.png,0,64.0,253.0,189.0,183.53144057261696,1023232,1
501o.png,0,58.0,254.0,196.0,170.57727745051133,1070144,1
502o.png,0,63.0,254.0,191.0,209.245627048831,1302267,1
503o.png,0,75.0,254.0,179.0,230.949565231498,1849260,1
504o.png,0,65.0,254.0,189.0,223.28661731011078,2321880,1
505o.png,0,65.0,254.0,189.0,228.4539757589403,1812132,1
506o.png,0,39.0,254.0,215.0,197.58477796315765,1750160,1
507o.png,0,42.0,253.0,211.0,194.61244918731754,1716353,1
508o.png,0,76.0,255.0,179.0,230.89792507877232,1713800,1
509o.png,0,138.0,255.0,117.0,230.4785604047469,798919,1
510o.png,0,46.0,255.0,209.0,224.08275611494372,858716,1
511o.png,0,58.0,255.0,197.0,226.79354772288625,1612392,1
512o.png,0,61.0,255.0,194.0,227.08572044001994,663879,1
513o.png,0,50.0,255.0,205.0,219.27698384564744,789880,1
514o.png,0,63.0,255.0,192.0,229.82430636290087,1765044,1
515o.png,0,56.0,254.0,198.0,219.20509445159988,950328,1
516o.png,0,1.0,215.0,214.0,136.6859668219767,589788,1
517o.png,0,9.0,241.0,232.0,207.55264919562262,851466,1
518o.png,0,89.0,232.0,143.0,182.17029066987374,2147763,1
519o.png,0,93.0,251.0,158.0,164.29203163534314,1034792,1
520o.png,0,79.0,254.0,175.0,218.00784083933254,1182654,1
521o.png,0,46.0,255.0,209.0,224.60904931829486,2531373,1
522o.png,0,49.0,255.0,206.0,207.438729465892,1356280,1
523o.png,0,73.0,255.0,182.0,222.16223077029417,578688,1
524o.png,0,50.0,255.0,205.0,229.06098565369822,2306936,1
525o.png,0,57.0,254.0,197.0,225.59223957567312,2352526,1
526o.png,0,71.0,253.0,182.0,217.1033733821482,1939300,1
527o.png,0,73.0,253.0,180.0,209.7721679957849,1679685,1
528o.png,0,80.0,254.0,174.0,227.49380596778786,1896180,1
529o.png,0,75.0,254.0,179.0,213.10524026758574,1066873,1
530o.png,0,69.0,254.0,185.0,209.7288102010314,1690731,1
531o.png,0,67.0,254.0,187.0,224.7004935413602,1244070,1
532o.png,0,62.0,254.0,192.0,224.86026785510384,1751544,1
533o.png,0,69.0,254.0,185.0,217.74520857546378,2175136,1
534o.png,0,63.0,254.0,191.0,226.49308225729817,1911028,1
535o.png,0,79.0,254.0,175.0,204.7962864935852,1484850,1
536o.png,0,73.0,253.0,180.0,225.07579384622153,2363556,1
537o.png,0,66.0,254.0,188.0,215.44188895277617,1600040,1
538o.png,0,70.0,254.0,184.0,224.33271504103072,2389916,1
539o.png,0,62.0,254.0,192.0,226.4220991839598,2419121,1
540o.png,0,70.0,254.0,184.0,223.6186202752895,1647720,1
541o.png,0,68.0,254.0,186.0,230.6847146106296,2287629,1
542o.png,0,77.0,254.0,177.0,211.07683093957846,2386070,1
543o.png,0,60.0,254.0,194.0,225.69276158467756,1758465,1
544o.png,0,66.0,255.0,189.0,184.41800768257568,524043,1
545o.png,0,60.0,255.0,195.0,236.3088434371989,2009264,1
547o.png,0,34.0,254.0,220.0,181.18507840414514,1501515,1
548o.png,0,43.0,254.0,211.0,183.29266343281657,1357515,1
549o.png,0,40.0,255.0,215.0,214.62120548361284,1027206,1
550o.png,0,62.0,255.0,193.0,230.09082270670507,1701700,1
551o.png,0,45.0,255.0,210.0,213.75408820314203,1609081,1
552o.png,0,54.0,255.0,201.0,218.8434273242563,807312,1
553o.png,0,59.0,255.0,196.0,234.82477885620278,799932,1
556o.png,0,63.0,255.0,192.0,220.26086853957668,1738044,1
557o.png,0,58.0,255.0,197.0,216.37980433883982,1632925,1
558o.png,0,48.0,254.0,206.0,221.41708907812924,1183680,1
559o.png,0,82.0,255.0,173.0,237.51724030306943,1858320,1
560o.png,0,4.0,219.0,215.0,166.99592242392296,910590,1
561o.png,0,7.0,225.0,218.0,193.43805348627683,637098,1
562o.png,0,3.0,233.0,230.0,173.3954091572786,934164,1
563o.png,0,0.0,237.0,237.0,192.18239196700736,3262545,1
570o.png,0,72.0,254.0,182.0,211.02180224015046,1565252,1
571o.png,0,41.0,255.0,214.0,225.3792231740231,1789590,1
572o.png,0,83.0,253.0,170.0,200.35302360024468,1552950,1
573o.png,0,49.0,254.0,205.0,215.15958831750487,3300699,1
581o.png,0,58.0,255.0,197.0,217.11097025606486,2078575,1
582o.png,0,42.0,254.0,212.0,202.58413498699133,989725,1
583o.png,0,69.0,254.0,185.0,222.098960796235,1598724,1
584o.png,0,59.0,254.0,195.0,227.00704743243614,1604556,1
585o.png,0,75.0,254.0,179.0,229.09206679385153,2523885,1
586o.png,0,66.0,254.0,188.0,225.8337560117087,981834,1
587o.png,0,62.0,254.0,192.0,227.55371756020054,2008952,1
588o.png,0,74.0,254.0,180.0,214.10471959729318,2388636,1
589o.png,0,78.0,254.0,176.0,229.6441175637639,2542348,1
590o.png,0,56.0,253.0,197.0,224.78909082323244,1863532,1
591o.png,0,77.0,254.0,177.0,225.59069053391957,1292985,1
592o.png,0,75.0,254.0,179.0,224.18337362528695,1425843,1
593o.png,0,73.0,254.0,181.0,216.56445145713317,2360800,1
594o.png,0,73.0,254.0,181.0,209.151261386189,1257664,1
595o.png,0,68.0,254.0,186.0,217.51914723838314,2368540,1
596o.png,0,73.0,254.0,181.0,214.8672453580431,1690020,1
597o.png,0,82.0,254.0,172.0,206.77596182470887,1142100,1
598o.png,0,75.0,254.0,179.0,219.5245023699215,1871370,1
599o.png,0,75.0,254.0,179.0,227.3511694705729,1870248,1
600o.png,0,71.0,254.0,183.0,193.67047870552446,951984,1
601o.png,0,65.0,254.0,189.0,197.64842786334418,928259,1
602o.png,0,59.0,255.0,196.0,207.88671931640204,903455,1
603o.png,0,65.0,255.0,190.0,210.4643562798446,1690424,1
604o.png,0,61.0,254.0,193.0,216.01456750637203,1939728,1
605o.png,0,65.0,254.0,189.0,208.0732272393187,1627236,1
606o.png,0,76.0,254.0,178.0,221.8255992276489,2013592,1
607o.png,0,64.0,254.0,190.0,226.57312842835898,2424994,1
608o.png,0,60.0,254.0,194.0,229.47425735970094,2068902,1
609o.png,0,99.0,254.0,155.0,187.27299332438014,814606,1
610o.png,0,60.0,255.0,195.0,200.8714358090992,789520,1
611o.png,0,38.0,254.0,216.0,202.41155964968925,1387568,1
612o.png,0,158.0,252.0,94.0,219.12360869107945,1625897,1
613o.png,0,41.0,255.0,214.0,221.47384081863785,1622891,1
614o.png,0,63.0,255.0,192.0,221.69099406724825,1539252,1
615o.png,0,74.0,255.0,181.0,236.920307066031,1389408,1
616o.png,0,55.0,255.0,200.0,224.41608393698152,1673160,1
617o.png,0,4.0,233.0,229.0,198.06782750471723,2947698,1
621o.png,0,2.0,233.0,231.0,174.55156797555935,1168545,1
622o.png,0,3.0,247.0,244.0,195.70382101338012,683850,1
623o.png,0,8.0,244.0,236.0,190.89542816159056,2158344,1
624o.png,0,96.0,248.0,152.0,202.67377090424438,2404715,1
625o.png,0,63.0,254.0,191.0,214.10119681758306,1524376,1
626o.png,0,73.0,254.0,181.0,225.74182464832447,1035827,1
627o.png,0,95.0,243.0,148.0,181.69080479953175,1537650,1
628o.png,0,2.0,224.0,222.0,185.55550003965422,1008720,1
629o.png,0,44.0,255.0,211.0,219.36242646934176,2359560,1
630o.png,0,55.0,254.0,199.0,205.95517160777592,1540140,1
631o.png,0,50.0,255.0,205.0,217.70494100945353,2324525,1
632o.png,0,49.0,254.0,205.0,209.6062051061605,1602809,1
633o.png,0,56.0,254.0,198.0,210.34808943245895,2078440,1
634o.png,0,51.0,255.0,204.0,228.96413062629324,2440550,1
635o.png,0,51.0,254.0,203.0,201.88543464551248,1928192,1
636o.png,0,46.0,255.0,209.0,225.25444645904295,2248587,1
637o.png,0,49.0,255.0,206.0,216.73595449105238,974226,1
638o.png,0,45.0,255.0,210.0,210.5904517728738,1008250,1
639o.png,0,41.0,254.0,213.0,195.70842396764246,1030239,1
640o.png,0,50.0,255.0,205.0,203.61932183142136,1332648,1
641o.png,0,65.0,251.0,186.0,174.84734046384327,555360,1
642o.png,0,45.0,254.0,209.0,216.34954898686686,941436,1
643o.png,0,46.0,254.0,208.0,210.18442938416007,2312484,1
644o.png,0,51.0,254.0,203.0,202.50914352704496,2199042,1
645o.png,0,47.0,255.0,208.0,210.90915715644664,1375012,1
646o.png,0,71.0,255.0,184.0,219.741789552481,1910310,1
647o.png,0,102.0,248.0,146.0,177.7940258869637,698112,1
648o.png,0,78.0,239.0,161.0,169.11649400724704,1291560,1
649o.png,0,52.0,254.0,202.0,227.37626435014616,1343279,1
650o.png,0,62.0,254.0,192.0,214.9106024354186,411264,1
651o.png,0,51.0,254.0,203.0,197.45731264093382,2450175,1
652o.png,0,73.0,254.0,181.0,220.41029646032698,1416176,1
653o.png,0,61.0,254.0,193.0,230.23245441708397,2099745,1
654o.png,0,60.0,254.0,194.0,216.34396515093437,1009611,1
655o.png,0,51.0,254.0,203.0,204.13739515149823,1862926,1
656o.png,0,51.0,253.0,202.0,218.33333586256174,1581510,1
657o.png,0,40.0,254.0,214.0,210.8792618608307,2105565,1
658o.png,0,59.0,254.0,195.0,221.16592637274255,1312992,1
659o.png,0,61.0,254.0,193.0,185.805323901145,1705366,1
660o.png,0,65.0,254.0,189.0,221.50578952923792,1136880,1
661o.png,0,76.0,254.0,178.0,227.02936432219528,1043988,1
662o.png,0,51.0,255.0,204.0,224.134083784554,736890,1
663o.png,0,63.0,254.0,191.0,220.4699183522713,1307691,1
664o.png,0,82.0,254.0,172.0,223.6803297563913,1906377,1
665o.png,0,75.0,255.0,180.0,230.09804332821233,2245650,1
666o.png,0,48.0,255.0,207.0,235.1431073792789,2225895,1
667o.png,0,87.0,255.0,168.0,187.43590839335096,1053024,1
668o.png,0,76.0,254.0,178.0,201.48631874013077,1887180,1
669o.png,0,79.0,244.0,165.0,182.58403372530654,1840517,1
670o.png,0,80.0,254.0,174.0,206.4124451665131,1787457,1
671o.png,0,78.0,254.0,176.0,218.79363868727012,2221051,1
672o.png,0,64.0,255.0,191.0,212.90699024628162,2046194,1
673o.png,0,63.0,254.0,191.0,203.469917973185,1567780,1
674o.png,0,77.0,255.0,178.0,213.51499242777427,1036023,1
675o.png,0,66.0,255.0,189.0,196.5444076121198,1117376,1
676o.png,0,81.0,254.0,173.0,202.14755817979915,1674980,1
677o.png,0,61.0,255.0,194.0,209.93850135383786,1671175,1
678o.png,0,63.0,255.0,192.0,194.8938171295008,1078140,1
679o.png,0,42.0,255.0,213.0,218.70837944488844,1443962,1
680o.png,0,69.0,255.0,186.0,214.80338864825043,1531112,1
681o.png,0,50.0,255.0,205.0,225.22842116028926,2190178,1
682o.png,0,46.0,255.0,209.0,223.2301236652103,2321995,1
683o.png,0,44.0,255.0,211.0,226.2372438716193,1695146,1
684o.png,0,55.0,255.0,200.0,216.64500634300407,1328235,1
685o.png,0,55.0,255.0,200.0,223.61160785026766,2353907,1
686o.png,0,45.0,255.0,210.0,214.7807938684215,1726407,1
687o.png,0,50.0,255.0,205.0,216.93611188211864,1232154,1
688o.png,0,53.0,254.0,201.0,205.34261419814118,2123940,1
689o.png,0,51.0,254.0,203.0,225.54026207029122,2340975,1
690o.png,0,59.0,255.0,196.0,220.06586192584393,2312960,1
691o.png,0,47.0,255.0,208.0,179.1562571156295,1897232,1
692o.png,0,66.0,255.0,189.0,216.85096078569342,1577511,1
693o.png,0,48.0,254.0,206.0,204.47865525205466,2220312,1
694o.png,0,53.0,255.0,202.0,219.2679302286888,2277899,1
695o.png,0,49.0,254.0,205.0,220.03562100039179,1776424,1
696o.png,0,54.0,255.0,201.0,234.05204415913795,2384648,1
697o.png,0,51.0,255.0,204.0,219.7680305145659,2245485,1
698o.png,0,47.0,255.0,208.0,226.42386736401753,2086372,1
699o.png,0,65.0,255.0,190.0,202.117689729981,1032520,1
700o.png,0,57.0,255.0,198.0,225.54956416184697,2117185,1
701o.png,0,52.0,255.0,203.0,216.81658233822108,1822240,1
702o.png,0,73.0,255.0,182.0,229.7797109045149,2091143,1
703o.png,0,55.0,255.0,200.0,229.1415382399033,1138392,1
704o.png,0,55.0,255.0,200.0,222.31403171354262,1821367,1
705o.png,0,53.0,255.0,202.0,222.6472360106461,2449720,1
706o.png,0,51.0,254.0,203.0,196.66373917640615,1254089,1
707o.png,0,46.0,255.0,209.0,214.7099823211817,1634159,1
708o.png,0,40.0,255.0,215.0,216.46565125273784,2123469,1
709o.png,0,41.0,254.0,213.0,197.63054031259784,2296689,1
710o.png,0,43.0,255.0,212.0,208.99099892088614,1890440,1
711o.png,0,48.0,255.0,207.0,208.16357788189276,1644336,1
712o.png,0,36.0,254.0,218.0,200.05503772258038,1632444,1
713o.png,0,38.0,255.0,217.0,220.72454730675133,2444260,1
714o.png,0,40.0,254.0,214.0,220.9783499809696,2306834,1
715o.png,0,50.0,254.0,204.0,204.12207507102798,891902,1
716o.png,0,40.0,254.0,214.0,202.60102925708625,2039335,1
717o.png,0,89.0,254.0,165.0,209.53800744404583,1695852,1
718o.png,0,54.0,253.0,199.0,180.12130784672186,446352,1
719o.png,0,69.0,253.0,184.0,203.5499733569741,2332693,1
720o.png,0,71.0,254.0,183.0,220.12733543561293,1333156,1
721o.png,0,73.0,255.0,182.0,211.10215112551043,2222325,1
722o.png,0,44.0,254.0,210.0,211.75843695103205,874368,1
723o.png,0,73.0,254.0,181.0,204.58132323981886,2288202,1
724o.png,0,95.0,254.0,159.0,221.07273446181264,2253416,1
725o.png,0,87.0,254.0,167.0,225.21591098536854,1631552,1
726o.png,0,63.0,254.0,191.0,228.17627487456267,2407178,1
727o.png,0,78.0,254.0,176.0,236.52227816039982,1632159,1
728o.png,0,73.0,254.0,181.0,202.59398312951927,2416173,1
729o.png,0,78.0,254.0,176.0,209.5414674382495,2464717,1
730o.png,0,68.0,254.0,186.0,201.68477211278486,994176,1
731o.png,0,54.0,254.0,200.0,221.74446601233927,987579,1
732o.png,0,52.0,255.0,203.0,214.31848184900238,2018429,1
733o.png,0,59.0,254.0,195.0,232.20676097150468,2305290,1
734o.png,0,57.0,254.0,197.0,224.05774199614498,2127100,1
735o.png,0,64.0,254.0,190.0,228.25024873863,2375988,1
736o.png,0,65.0,254.0,189.0,225.94003792699056,2404620,1
737o.png,0,63.0,254.0,191.0,219.91793229715634,2399397,1
738o.png,0,65.0,254.0,189.0,226.6901069902023,2427512,1
739o.png,0,66.0,254.0,188.0,230.36127155836311,2499610,1
740o.png,0,65.0,254.0,189.0,217.10194431942298,1379763,1
741o.png,0,57.0,254.0,197.0,226.8907351701611,2148523,1
742o.png,0,54.0,254.0,200.0,228.62288886952743,1629814,1
743o.png,0,58.0,254.0,196.0,225.28925211860988,2293131,1
744o.png,0,67.0,254.0,187.0,229.132753441245,2290886,1
745o.png,0,50.0,254.0,204.0,228.67530977059064,2428410,1
746o.png,0,57.0,254.0,197.0,218.44813019693655,914000,1
747o.png,0,59.0,254.0,195.0,229.89913345484152,2439342,1
748o.png,0,74.0,254.0,180.0,212.72218906660302,1306968,1
749o.png,0,53.0,254.0,201.0,217.6431692080765,2456904,1
750o.png,0,62.0,254.0,192.0,222.4204071304357,1114434,1
751o.png,0,61.0,254.0,193.0,234.67824094981484,2502214,1
752o.png,0,51.0,254.0,203.0,223.72687830288388,1324600,1
753o.png,0,52.0,254.0,202.0,226.46562067525943,1825254,1
754o.png,0,59.0,254.0,195.0,225.6486796097505,1502321,1
755o.png,0,68.0,254.0,186.0,226.3600599535843,1923488,1
756o.png,0,65.0,254.0,189.0,229.96692518160006,1810985,1
757o.png,0,69.0,254.0,185.0,220.8944504835655,1784660,1
758o.png,0,65.0,254.0,189.0,220.22946335700436,2258317,1
759o.png,0,52.0,253.0,201.0,219.1250315811047,2264012,1
760o.png,0,57.0,254.0,197.0,226.05334949225596,2076046,1
761o.png,0,67.0,254.0,187.0,226.9485793123063,2334644,1
762o.png,0,64.0,254.0,190.0,222.51706779776165,1869339,1
763o.png,0,63.0,254.0,191.0,219.62990372365522,1470974,1
764o.png,0,73.0,254.0,181.0,225.32412340605723,2430059,1
765o.png,0,63.0,254.0,191.0,224.9389324939085,2463274,1
766o.png,0,67.0,254.0,187.0,228.96742265944266,2379476,1
767o.png,0,64.0,254.0,190.0,219.37541161495372,2023736,1
768o.png,0,75.0,254.0,179.0,216.10746526934474,1646960,1
769o.png,0,79.0,254.0,175.0,223.80988883398922,1712214,1
770o.png,0,73.0,254.0,181.0,210.65556433915785,2438888,1
771o.png,0,59.0,254.0,195.0,216.00681182147872,1536153,1
772o.png,0,67.0,254.0,187.0,225.95206787222457,2508714,1
773o.png,0,65.0,254.0,189.0,220.65900293988867,2398050,1
774o.png,0,71.0,253.0,182.0,206.0532237545736,1776500,1
775o.png,0,60.0,254.0,194.0,212.80983606557376,982710,1
776o.png,0,57.0,254.0,197.0,226.922858817525,2507960,1
777o.png,0,62.0,254.0,192.0,215.85094416032734,664241,1
778o.png,0,55.0,254.0,199.0,222.92171088787572,2543802,1
779o.png,0,63.0,254.0,191.0,230.2514789505796,2458500,1
780o.png,0,67.0,254.0,187.0,230.38757390419977,2502395,1
781o.png,0,67.0,254.0,187.0,226.35501192545684,1546272,1
782o.png,0,61.0,254.0,193.0,226.536420530981,2444871,1
783o.png,0,59.0,254.0,195.0,231.9245419324414,2459790,1
784o.png,0,53.0,254.0,201.0,229.31813707365268,1649770,1
785o.png,0,64.0,254.0,190.0,232.57720459801072,2287163,1
786o.png,0,70.0,254.0,184.0,221.52126502652405,1943896,1
787o.png,0,66.0,254.0,188.0,225.134413348636,679620,1
788o.png,0,65.0,254.0,189.0,210.67802577953492,1574272,1
789o.png,0,69.0,254.0,185.0,216.17754736303124,1859256,1
790o.png,0,66.0,254.0,188.0,233.70704044148766,945168,1
791o.png,0,61.0,254.0,193.0,207.6079142723076,2420968,1
792o.png,0,63.0,254.0,191.0,219.87879347371899,1234884,1
793o.png,0,56.0,254.0,198.0,222.8485837809589,2020662,1
794o.png,0,66.0,254.0,188.0,214.1736262930086,817860,1
795o.png,0,71.0,254.0,183.0,224.89740788324934,806368,1
796o.png,0,67.0,254.0,187.0,228.47030053756853,1876970,1
797o.png,0,72.0,254.0,182.0,232.6947579181708,2468752,1
798o.png,0,64.0,254.0,190.0,215.15920739400576,1680280,1
799o.png,0,60.0,254.0,194.0,213.6692897894149,2475294,1
800o.png,0,54.0,254.0,200.0,214.06637552792992,2144224,1
801o.png,0,66.0,254.0,188.0,216.30162998939653,2391672,1
802o.png,0,80.0,253.0,173.0,183.29630444151218,900324,1
803o.png,0,46.0,254.0,208.0,215.21395623202494,789984,1
804o.png,0,65.0,254.0,189.0,232.05847264707253,2466555,1
805o.png,0,64.0,254.0,190.0,234.5010335140011,2430059,1
806o.png,0,65.0,254.0,189.0,224.71361972633886,2434836,1
807o.png,0,60.0,254.0,194.0,232.91025144256943,2051721,1
808o.png,0,66.0,254.0,188.0,231.04496856564305,2451935,1
809o.png,0,66.0,254.0,188.0,213.8708161885902,1264965,1
810o.png,0,67.0,254.0,187.0,214.46289438039977,1872304,1
811o.png,0,60.0,254.0,194.0,211.56822695633437,1280916,1
812o.png,0,62.0,254.0,192.0,212.32633273992445,1471161,1
813o.png,0,64.0,254.0,190.0,221.88298671504361,1924884,1
814o.png,0,56.0,254.0,198.0,217.3478159993924,961149,1
815o.png,0,73.0,254.0,181.0,219.03514871794872,1560000,1
816o.png,0,80.0,254.0,174.0,220.21329555170306,1183644,1
817o.png,0,73.0,254.0,181.0,210.4596183068779,1567542,1
818o.png,0,77.0,254.0,177.0,226.94605635434365,2279008,1
819o.png,0,72.0,254.0,182.0,224.19532691707124,2324718,1
820o.png,0,81.0,254.0,173.0,227.22263408927714,1682312,1
821o.png,0,75.0,254.0,179.0,227.17460494565856,1631168,1
822o.png,0,63.0,254.0,191.0,205.19857017058604,1062924,1
823o.png,0,58.0,254.0,196.0,216.64891987420634,923735,1
824o.png,0,55.0,254.0,199.0,229.25580852866327,2374956,1
825o.png,0,81.0,254.0,173.0,223.71123673415377,1889250,1
826o.png,0,76.0,254.0,178.0,227.07010872255898,2141046,1
827o.png,0,81.0,254.0,173.0,216.30727917830896,1286615,1
828o.png,0,79.0,254.0,175.0,219.09968047906287,2287800,1
829o.png,0,65.0,254.0,189.0,225.81632874846665,2144010,1
830o.png,0,77.0,254.0,177.0,221.28406359386298,2356328,1
831o.png,0,78.0,254.0,176.0,221.4918064107603,2381496,1
832o.png,0,77.0,254.0,177.0,221.49693418586486,1509387,1
833o.png,0,69.0,254.0,185.0,213.81753362560448,1664208,1
834o.png,0,58.0,254.0,196.0,221.31251235402868,2064104,1
835o.png,0,73.0,254.0,181.0,207.3799983548926,1398085,1
836o.png,0,84.0,254.0,170.0,215.86723081385188,1075724,1
837o.png,0,59.0,254.0,195.0,210.3607378239646,1525784,1
838o.png,0,70.0,254.0,184.0,213.0172585646781,1191872,1
839o.png,0,55.0,255.0,200.0,217.3431542980458,2302116,1
840o.png,0,56.0,255.0,199.0,221.76428284858713,1934208,1
841o.png,0,48.0,255.0,207.0,224.55236689321734,1514010,1
842o.png,0,103.0,253.0,150.0,175.5139481423851,1871432,1
843o.png,0,68.0,255.0,187.0,227.45374636813273,721392,1
844o.png,0,66.0,255.0,189.0,218.54350655550698,596979,1
845o.png,0,63.0,255.0,192.0,220.34064364223434,2324024,1
846o.png,0,61.0,255.0,194.0,215.46032179145064,648681,1
847o.png,0,80.0,255.0,175.0,212.87907002744933,1216423,1
848o.png,0,65.0,255.0,190.0,204.70359441471592,1002778,1
849o.png,0,52.0,255.0,203.0,214.62768103015293,2309560,1
850o.png,0,94.0,255.0,161.0,233.12106256697416,2470169,1
851o.png,0,96.0,255.0,159.0,220.75622170489757,2486296,1
852o.png,0,44.0,255.0,211.0,221.3646954408217,2215136,1
853o.png,0,46.0,255.0,209.0,219.26706080662353,2420460,1
854o.png,0,78.0,254.0,176.0,224.12542333374466,2042124,1
855o.png,0,66.0,254.0,188.0,230.30383802361197,1738525,1
856o.png,0,84.0,253.0,169.0,214.50061789769126,2169453,1
857o.png,0,61.0,252.0,191.0,159.06897439734402,1149412,1
858o.png,0,58.0,255.0,197.0,203.36691505254024,2357622,1
859o.png,0,60.0,255.0,195.0,212.79992067107315,645414,1
860o.png,0,61.0,254.0,193.0,228.57097015552753,2379000,1
861o.png,0,62.0,254.0,192.0,226.2640042115635,917474,1
862o.png,0,84.0,254.0,170.0,213.06194673280459,1875676,1
863o.png,0,83.0,254.0,171.0,216.49319078405335,2269718,1
864o.png,0,69.0,254.0,185.0,233.71136489127363,1706026,1
865o.png,0,68.0,254.0,186.0,222.02067446745974,2493849,1
866o.png,0,51.0,255.0,204.0,207.31936711185278,2243556,1
867o.png,0,49.0,255.0,206.0,222.12230270088878,2479332,1
868o.png,0,46.0,255.0,209.0,214.318955794624,2034006,1
869o.png,0,57.0,255.0,198.0,229.28834400418123,2449040,1
870o.png,0,80.0,254.0,174.0,218.5840944840098,1658016,1
871o.png,0,57.0,255.0,198.0,201.3495710331649,812184,1
872o.png,0,77.0,255.0,178.0,198.32654758097675,1094450,1
873o.png,0,66.0,255.0,189.0,203.6084160803765,1260468,1
874o.png,0,73.0,255.0,182.0,211.19507392134304,696213,1
875o.png,0,53.0,255.0,202.0,228.04419890754198,1765926,1
876o.png,0,53.0,255.0,202.0,209.01678729744555,1686275,1
877o.png,0,56.0,254.0,198.0,220.10475291929882,1462680,1
878o.png,0,60.0,255.0,195.0,218.3989088147891,1066730,1
879o.png,0,65.0,255.0,190.0,217.85131524980324,2345486,1
880o.png,0,56.0,255.0,199.0,178.60228560289477,492474,1
881o.png,0,55.0,255.0,200.0,206.9452324141472,1986540,1
882o.png,0,69.0,255.0,186.0,181.4760658436214,1822500,1
883o.png,0,54.0,255.0,201.0,216.66272005025573,1929332,1
884o.png,0,60.0,255.0,195.0,213.28431316068733,2395422,1
885o.png,0,74.0,255.0,181.0,210.50894650772833,2409320,1
886o.png,0,55.0,254.0,199.0,212.1549371920585,1402052,1
887o.png,0,62.0,255.0,193.0,207.72591842408357,503580,1
888o.png,0,55.0,255.0,200.0,213.0960991666083,428370,1
889o.png,0,59.0,255.0,196.0,213.66420263329928,1053963,1
890o.png,0,55.0,254.0,199.0,214.60758400881036,1071465,1
891o.png,0,49.0,255.0,206.0,210.96383866298888,762776,1
892o.png,0,57.0,255.0,198.0,215.3955611498156,854050,1
893o.png,0,58.0,255.0,197.0,211.76934155087218,2390010,1
894o.png,0,54.0,254.0,200.0,206.262529722993,2387882,1
895o.png,0,64.0,251.0,187.0,177.88264838062696,1076960,1
896o.png,0,54.0,254.0,200.0,186.5814067937536,1452864,1
897o.png,0,55.0,254.0,199.0,205.83500841483445,887718,1
898o.png,0,63.0,255.0,192.0,196.86686957555582,1051375,1
899o.png,0,69.0,254.0,185.0,183.85894128877257,1118832,1
900o.png,0,59.0,255.0,196.0,194.4793827430839,904194,1
901o.png,0,70.0,254.0,184.0,226.7537250342888,1904412,1
902o.png,0,77.0,254.0,177.0,206.32895906661213,2191072,1
903o.png,0,66.0,254.0,188.0,221.78159221005475,2057216,1
904o.png,0,64.0,254.0,190.0,231.26640857189534,2362698,1
905o.png,0,67.0,254.0,187.0,221.13409915904236,1590092,1
